-218, -15, 477
-231, -27, 470
-209, -34, 477
-210, -25, 484
-210, -25, 484
-188, -24, 487
-170, -35, 503
-176, -32, 536
-180, -37, 591
-172, -31, 650
-91, -14, 682
31, -42, 709
31, -42, 709
35, -52, 818
-3, -34, 854
-28, -7, 744
-28, -7, 744
-56, -16, 666
-28, -39, 677
-21, -46, 637
-56, 7, 650
-56, 7, 650
-49, 37, 826
-19, 18, 954
14, -14, 860
14, -14, 860
-,-,-
190, 48, 1571
226, 5, 1662
276, 23, 1720
276, 23, 1720
270, 31, 1601
265, 48, 1498
237, 8, 1501
210, 0, 1445
210, 0, 1445
196, 22, 1311
155, 32, 1207
144, 33, 1185
188, 29, 1188
193, 43, 1073
193, 43, 1073
135, 72, 934
66, 55, 883
56, 43, 851
56, 43, 851
64, 34, 770
67, 47, 707
46, 53, 685
46, 53, 685
19, 28, 681
-32, 34, 610
-32, 34, 610
-70, 22, 555
-79, 16, 497
-99, 10, 464
-126, 4, 488
-126, 4, 488
-148, 1, 493
-158, -22, 451
-178, -33, 389
-153, -38, 353
-153, -38, 353
-123, -33, 333
-101, -42, 298
-104, -70, 299
-142, -63, 327
-189, -31, 361
-191, -27, 378
-129, -64, 403
-81, -83, 474
-81, -83, 474
-64, -55, 524
-71, -30, 509
-30, -45, 615
12, -107, 762
12, -107, 762
1, -110, 783
-72, -37, 679
-99, -14, 667
-93, 5, 873
-93, 5, 873
-81, 73, 1133
16, 78, 1144
125, 145, 1121
126, 223, 1305
61, 180, 1363
61, 180, 1363
90, 154, 1291
301, 195, 1387
428, 250, 1639
423, 243, 1720
410, 218, 1729
378, 186, 1900
-,-,-
120, 41, 1665
137, 26, 1787
144, -7, 1686
144, -7, 1686
144, -23, 1564
161, -58, 1534
147, -56, 1452
122, -28, 1331
96, -22, 1247
77, -19, 1140
77, -19, 1140
106, 12, 1072
163, 10, 1083
143, 52, 1033
83, 64, 951
83, 64, 951
28, 66, 887
-11, 57, 838
0, 32, 776
0, 32, 776
46, 20, 748
44, 13, 760
44, 13, 760
22, 0, 756
-13, 6, 730
-65, -25, 683
-65, -25, 683
-76, -62, 615
-76, -26, 540
-85, -7, 525
-112, -22, 549
-112, -22, 549
-147, -40, 545
-179, -53, 510
-208, -63, 447
-231, -67, 377
-246, -60, 333
-267, -51, 321
-291, -48, 356
-291, -48, 365
-299, -62, 365
-277, -76, 356
-229, -75, 396
-148, -44, 447
-80, -38, 480
-39, -56, 475
-26, -89, 472
-26, -89, 472
3, -69, 528
3, -7, 650
2, -31, 691
2, -31, 691
-5, -86, 582
-10, -23, 625
-4, 68, 883
-4, 68, 883
-24, 8, 1084
32, -47, 1013
127, 13, 1014
127, 13, 1014
105, 83, 1258
80, 81, 1402
164, 17, 1441
372, 23, 1626
427, 69, 1924
427, 69, 1924
409, 122, 1998
-,-,-
247, 71, 1722
303, 49, 1981
303, 49, 1981
336, 28, 1992
359, 32, 1841
383, 25, 1681
371, 16, 1616
371, 16, 1616
365, 34, 1565
348, 30, 1420
299, 24, 1237
251, 15, 1152
201, 36, 1099
201, 36, 1099
157, 41, 992
191, 35, 887
211, 46, 803
184, 45, 704
184, 45, 704
114, 27, 639
54, 7, 578
4, -24, 461
4, -24, 461
-47, -13, 371
-102, 7, 342
-169, -4, 333
-169, -4, 333
-242, -20, 361
-283, -31, 385
-295, -29, 368
-282, -22, 360
-245, -23, 358
-209, -29, 335
-209, -29, 335
-189, -40, 293
-176, -44, 274
-199, -33, 302
-216, -29, 350
-195, -21, 377
-163, -27, 373
-125, -27, 355
-125, -32, 442
-125, -32, 442
-121, -49, 561
-101, -61, 576
-67, -63, 527
-55, 3, 672
-50, 13, 840
-50, 13, 840
-9, -27, 856
60, -38, 847
-,-,-
121, 31, 1262
98, 40, 1470
138, 32, 1715
211, 44, 1890
259, 32, 1837
285, 29, 1741
285, 29, 1741
284, -10, 1660
272, -21, 1567
240, -28, 1468
212, -24, 1395
196, -10, 1303
175, -12, 1150
175, -12, 1150
139, -13, 1012
110, -12, 894
84, -2, 767
96, -37, 724
78, -18, 654
78, -18, 654
44, -5, 576
29, -8, 503
29, -8, 503
-21, 7, 455
-92, 12, 435
-141, -6, 398
-163, -39, 360
-163, -39, 360
-163, -53, 374
-177, -50, 384
-216, -36, 387
-268, -22, 393
-299, -33, 423
-278, -51, 438
-264, -39, 418
-264, -39, 418
-255, -28, 439
-280, -10, 511
-297, -20, 568
-261, -44, 580
-220, -49, 572
-149, -45, 615
-104, -26, 666
-104, -26, 666
-86, -15, 649
-91, -49, 564
-78, -90, 575
-90, -84, 687
-82, -72, 733
-82, -72, 733
7, -91, 661
117, -38, 498
30, -32, 554
-120, 42, 744
-120, 42, 744
-80, 33, 734
98, -42, 673
109, -15, 864
-85, 85, 1181
-85, 85, 1181
-63, 109, 1261
93, 46, 1231
234, 29, 1425
234, 76, 1809
305, 98, 1990
305, 98, 1990
390, 60, 1998
334, 45, 1937
216, 43, 1837
168, 46, 1835
169, 44, 1806
169, 44, 1806
181, 27, 1687
-,-,-
46, -143, 992
127, -133, 1128
118, -119, 1182
103, -105, 1208
96, -58, 1313
51, -25, 1437
-29, -49, 1492
-29, -49, 1492
-62, -48, 1444
-95, -31, 1423
-99, -23, 1438
-148, -47, 1339
-42, -77, 1287
-11, -104, 1264
58, -108, 1265
125, -150, 1177
125, -150, 1177
111, -184, 984
106, -167, 954
95, -150, 1097
73, -154, 937
112, -182, 647
97, -174, 588
103, -128, 887
103, -128, 887
-22, -92, 838
39, -106, 584
-7, -100, 465
-3, -64, 697
-66, -24, 738
-66, -24, 738
-83, -43, 586
-77, -52, 474
-88, -38, 444
-111, -9, 498
-134, -11, 526
-134, -11, 526
-95, -40, 353
-69, -63, 241
-57, -85, 299
-66, -114, 319
-36, -125, 326
111, -157, 318
111, -157, 318
122, -165, 395
29, -139, 530
-77, -124, 629
-75, -182, 554
-,-,-
258, 91, 1520
271, 100, 1524
277, 105, 1566
286, 145, 1627
258, 151, 1642
238, 149, 1657
248, 179, 1707
248, 179, 1707
184, 161, 1689
126, 136, 1588
171, 118, 1571
278, 63, 1450
224, 14, 1296
104, 0, 1202
104, 0, 1202
78, -25, 1123
122, -57, 1001
132, -66, 818
-7, -38, 768
-7, -38, 768
-71, -31, 729
-53, -51, 594
-33, -65, 459
-72, -63, 377
-142, -50, 413
-142, -50, 413
-119, -54, 321
-73, -69, 271
-31, -81, 263
-98, -67, 300
-175, -51, 338
-193, -54, 243
-193, -54, 243
-134, -56, 248
-61, -48, 314
-13, -74, 324
-63, -113, 267
-123, -145, 140
-157, -165, 97
-91, -161, 171
-91, -161, 171
111, -133, 354
203, -92, 510
131, -85, 568
67, -76, 500
37, -54, 432
37, -54, 432
64, -1, 601
165, 33, 774
140, 33, 813
140, 33, 813
-110, 85, 852
-229, 165, 1029
40, 178, 1311
156, 187, 1586
70, 230, 1883
70, 230, 1883
91, 203, 1971
165, 122, 1677
323, 59, 1583
404, 55, 1821
430, 116, 1998
-,-,-
260, 55, 1676
298, 91, 1811
239, 138, 1783
190, 126, 1804
190, 126, 1804
122, 94, 1710
136, 77, 1525
156, 104, 1577
80, 93, 1486
110, 38, 1338
110, 38, 1338
87, 4, 1202
51, -21, 1054
37, -3, 1081
83, 0, 1090
83, 0, 1090
121, -28, 936
61, -63, 765
36, -54, 830
36, -54, 830
40, -70, 705
39, -97, 497
21, -119, 349
-20, -100, 403
-20, -100, 403
-151, -75, 494
-184, -91, 283
-156, -119, 120
-65, -122, 202
-21, -113, 327
-48, -111, 254
-78, -119, 124
-86, -131, 75
-86, -131, 75
-43, -158, 90
-24, -162, 165
13, -160, 191
43, -144, 205
120, -115, 270
120, -115, 270
170, -61, 430
195, -8, 550
278, 10, 496
300, -9, 472
300, -9, 472
157, -3, 493
-45, -5, 613
-91, -39, 665
-33, -4, 887
-33, -4, 887
-86, 85, 1230
-41, 149, 1763
69, 155, 1874
75, 136, 1958
-,-,-
345, 81, 1791
297, 74, 1754
225, 53, 1675
187, 32, 1522
91, 19, 1453
91, 19, 1453
55, 23, 1425
37, 48, 1500
43, 25, 1395
43, 25, 1395
-39, -7, 1242
-93, -34, 1094
-123, -59, 981
18, -45, 1111
145, -31, 1280
145, -31, 1280
213, -55, 1079
188, -95, 765
121, -92, 723
-20, -79, 707
12, -103, 505
12, -103, 505
7, -102, 443
-19, -84, 382
4, -67, 510
-73, -58, 394
-73, -58, 394
-102, -80, 217
-59, -88, 181
-104, -76, 214
-96, -74, 216
-35, -108, 39
-35, -108, 39
-20, -133, -30
-20, -147, -1
-42, -159, 17
7, -154, 46
77, -128, 132
77, -128, 132
37, -86, 285
16, -43, 520
-40, -11, 677
-73, 18, 728
-73, 18, 728
-25, 12, 729
43, -14, 807
-5, 1, 918
-5, 1, 918
66, -2, 962
161, 32, 1081
106, 88, 1256
106, 88, 1256
113, 95, 1375
44, 68, 1341
61, 57, 1281
173, 60, 1284
173, 60, 1284
206, 99, 1556
277, 71, 1601
265, -14, 1375
232, -42, 1230
136, 29, 1523
-,-,-
349, 115, 1729
349, 115, 1729
338, 174, 1723
288, 229, 1875
198, 251, 1861
133, 233, 1764
145, 220, 1617
193, 205, 1550
123, 195, 1567
115, 147, 1397
115, 147, 1397
68, 101, 1223
0, 56, 1057
76, 34, 1058
118, -6, 1069
118, -6, 1069
139, -53, 933
172, -81, 797
106, -59, 780
-9, -40, 838
-9, -40, 838
-64, -40, 729
-52, -62, 601
-71, -83, 510
-92, -66, 531
-131, -46, 601
-131, -46, 601
-131, -67, 415
-93, -91, 278
-35, -117, 229
-62, -129, 266
-86, -146, 285
-80, -145, 246
-43, -155, 180
-43, -155, 180
13, -173, 132
19, -195, 177
-25, -205, 172
-53, -205, 149
32, -199, 158
141, -198, 253
141, -198, 253
200, -176, 370
158, -144, 464
109, -123, 464
94, -97, 440
47, -43, 596
47, -43, 596
53, -14, 833
128, -13, 868
93, -13, 846
-6, 5, 1078
-6, 5, 1078
-10, 40, 1225
-,-,-
215, 82, 1456
111, 90, 1551
83, 100, 1501
94, 105, 1347
68, 80, 1223
68, 80, 1223
12, 81, 1251
-24, 103, 1220
-63, 87, 1094
-119, 75, 997
-119, 75, 997
-68, 62, 926
44, 55, 981
72, 52, 1014
72, 52, 1014
88, 30, 912
56, -6, 717
-5, -8, 686
-5, -8, 686
-72, 2, 695
-87, 5, 672
-41, -36, 578
-41, -36, 578
-43, -66, 527
-85, -55, 578
-97, -57, 599
-113, -95, 452
-92, -124, 380
-92, -124, 380
-86, -143, 376
-73, -171, 313
-48, -210, 227
-50, -240, 145
-76, -275, 89
-111, -277, 113
-125, -230, 199
-61, -178, 288
-61, -178, 288
5, -148, 421
45, -138, 536
80, -110, 542
42, -65, 523
42, -65, 523
16, -38, 536
94, -34, 676
145, -45, 764
123, -23, 685
123, -23, 685
68, 35, 809
44, 56, 1061
-19, 7, 996
-19, 7, 996
-43, 14, 834
105, 110, 1058
177, 201, 1431
138, 197, 1541
146, 134, 1414
146, 134, 1414
98, 115, 1086
95, 192, 1269
85, 246, 1572
200, 205, 1568
299, 152, 1360
351, 181, 1434
351, 181, 1434
368, 307, 1876
478, 370, 1998
-,-,-
197, 206, 1327
262, 217, 1317
265, 257, 1491
226, 295, 1637
261, 321, 1742
256, 358, 1804
274, 360, 1788
274, 360, 1788
238, 354, 1702
154, 366, 1654
106, 373, 1638
151, 338, 1577
216, 277, 1518
208, 208, 1382
223, 116, 1150
216, 43, 1127
216, 43, 1127
241, 13, 1129
203, 12, 1107
96, 15, 1028
42, -1, 975
42, -1, 975
44, -12, 925
91, -16, 922
67, -29, 830
67, -29, 830
29, -54, 721
-54, -51, 675
-141, -27, 610
-146, -23, 569
-146, -23, 569
-178, -29, 495
-199, -39, 369
-221, -24, 431
-146, -20, 505
-124, -32, 427
-113, -49, 290
-150, -65, 274
-157, -92, 260
-157, -92, 260
-95, -109, 258
-24, -109, 291
-28, -126, 258
-92, -138, 216
-179, -108, 279
-182, -95, 385
-99, -111, 474
-99, -111, 474
-47, -95, 542
-133, -52, 625
-172, -35, 658
-118, -38, 664
-6, -41, 688
104, -28, 734
104, -28, 734
96, 9, 864
149, 5, 875
193, -15, 824
193, -15, 824
205, -20, 794
206, -15, 800
251, -5, 875
246, 38, 924
246, 38, 924
238, 100, 1088
314, 162, 1267
357, 189, 1410
351, 210, 1482
353, 237, 1415
246, 281, 1373
143, 336, 1513
143, 336, 1513
246, 360, 1657
-,-,-
345, 179, 1132
308, 205, 1188
289, 229, 1294
299, 266, 1387
328, 275, 1449
370, 270, 1475
370, 270, 1475
340, 267, 1481
303, 256, 1430
240, 265, 1450
216, 269, 1451
220, 238, 1446
213, 200, 1394
243, 133, 1261
257, 91, 1216
257, 91, 1216
217, 76, 1247
174, 40, 1190
172, 1, 1093
135, -17, 1077
135, -17, 1077
165, -29, 1049
116, -23, 1047
11, -20, 944
-6, -30, 778
-31, -33, 759
-31, -33, 759
10, -36, 783
-38, 8, 862
-151, 14, 702
-130, -26, 563
-130, -26, 563
-70, -47, 546
-62, -54, 584
-98, -51, 529
-146, -50, 432
-186, -48, 385
-229, -38, 393
-229, -38, 393
-190, -23, 393
-120, -18, 419
-49, -39, 404
-33, -72, 320
-54, -107, 253
-54, -133, 213
-75, -114, 269
-75, -114, 269
-45, -87, 383
14, -60, 484
27, -29, 562
31, -1, 564
31, -1, 564
64, 4, 561
